"Unique.ID","Grantor","Grantee","Program","Year","Date","EndDate","Amount","AmendmentNumber","Funding.Agency","Funding.Source","Category","Location","Issued","Funding.Type","Years","Average.By.Year","City.Year","Population","Amount.Per.Capita","Amount.Per.PEH","Population.PEH","ExpenditureType"
"","City of San Marcos","NORTH COUNTY  LIFELINE, INC.","FAIR HOUSING",NA,"01/28/16","","7,563.38","","","CDBG","Housing Counseling","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Prevention"
"","City of San Marcos","NORTH COUNTY  LIFELINE, INC.","FAIR HOUSING",NA,"04/21/16","","6,000.00","","","CDBG","Housing Counseling","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Prevention"
"","City of San Marcos","NORTH COUNTY  LIFELINE, INC.","FAIR HOUSING",NA,"04/21/16","","5,237.84","","","CDBG","Housing Counseling","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Prevention"
"","City of San Marcos","SOLUTIONS FOR CHANGE","PROGRAM DEVELOPMENT",NA,"07/06/22","","7,115.49","","","CDBG","Supportive Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","SOLUTIONS FOR CHANGE","PROGRAM DEVELOPMENT",NA,"07/06/22","","7,123.30","","","CDBG","Supportive Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","SOLUTIONS FOR CHANGE","PROGRAM DEVELOPMENT",NA,"08/10/22","","7,108.49","","","CDBG","Supportive Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"12/23/14","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"01/22/15","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/16/15","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"07/16/15","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"11/05/15","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"01/21/16","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/28/16","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"07/21/16","","4,352.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"11/10/16","","9,615.64","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"01/26/17","","7,792.36","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"11/22/17","","7,089.64","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"03/01/18","","5,405.65","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/05/18","","5,977.71","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"10/25/18","","6,365.52","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"03/07/19","","6,483.40","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/04/19","","5,017.84","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/04/19","","606.24","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"11/01/19","","1,684.00","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"11/01/19","","7,089.64","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"01/31/20","","9,699.36","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"10/22/20","","15,307.56","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"01/20/21","","14,078.24","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/21/21","","14,229.80","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"07/28/21","","9,355.04","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"07/28/21","","1,793.04","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"10/27/21","","13,556.20","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"04/27/22","","16,368.48","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"05/18/22","","19,921.72","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of San Marcos","211 SAN DIEGO","211 ASSISTANCE",NA,"08/10/22","","6,945.60","","","CDBG","Technology/Data Services","","","",NA,"","City of San Marcos|","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"08/10/15","","$442.86","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"09/14/15","","$457.81","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"10/09/15","","$481.80","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"11/05/15","","$482.33","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"12/09/15","","$445.43","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"01/07/16","","$494.00","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"02/03/16","","$475.89","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"03/07/16","","$477.23","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"04/07/16","","$421.48","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"05/10/16","","$458.39","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"06/07/16","","$362.78","","","CDBG (Program Year 2015)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"09/09/16","","$501.83","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"10/10/16","","$470.35","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"08/09/16","","$424.31","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"11/09/16","","$451.37","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"12/12/16","","$419.53","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"01/10/17","","$445.41","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"02/10/17","","$447.79","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"03/10/17","","$412.28","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"04/10/17","","$456.49","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"05/09/17","","$394.03","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"06/12/17","","$448.76","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, and referrals.",NA,"07/10/17","","$127.85","","","CDBG (Program Year 2016)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, and referrals.","","$0.00","$0.00","#N/A","Crisis Management"
"","City of Santee","CRISIS HOUSE","Address homeless issues through case management; provide food, shelter vouchers, as well as skill development for long-term self-sufficiency to 200 residents.",NA,"10/06/17","","$472.32","","","CDBG (Program Year 2017)","#N/A","","","",NA,"","City of Santee|Address homeless issues through case management; provide food, shelter vouchers, as well as skill development for long-term self-sufficiency to 200 residents.","","$0.00","$0.00","#N/A","Crisis Management"
